,unique_colors,entropy
800,21,2.2493917119129856
801,21,2.5274084095886216
802,20,2.372954226654251
803,21,2.315221357876074
804,21,2.429193674100202
805,21,2.4184367303175756
806,23,2.5606836261660075
807,21,2.444400246520357
808,21,2.547169679443668
809,23,2.542617928105593
810,22,2.4964037453870036
811,23,2.504646623468616
812,19,2.318788294853497
813,23,2.3751200545325313
814,21,2.383399866266359
815,22,2.607442975248298
816,21,2.451412069997152
817,23,2.5453439909622677
818,21,2.3796395829623807
819,22,2.447545022339269
820,24,2.5265203501817117
821,26,2.5658343730193844
822,21,2.5332643587913632
823,22,2.5656382193411518
824,22,2.6045653139965967
825,24,2.538863344262127
826,25,2.6072443738612066
827,23,2.5004526785406234
828,22,2.5019798132587967
829,22,2.5019798132587967
830,22,2.489640810309863
831,19,2.3684272607918464
832,21,2.325240867429989
833,21,2.4383830471912353
834,24,2.5849386620272057
835,22,2.501857933278473
836,23,2.491006016312587
837,20,2.3852182853872823
838,24,2.614742196225512
839,24,2.617333210773074
840,24,2.631375662711441
841,23,2.4491287249156977
842,22,2.4440650315737797
843,24,2.521198908770848
844,23,2.5188846041427917
845,19,2.374583057540928
846,22,2.424446689403779
847,22,2.3903106350072707
848,21,2.386406726466234
849,21,2.386406726466234
850,21,2.3882548546042965
851,20,2.3852019058368974
852,20,2.400627559033031
853,21,2.4204182710206075
854,23,2.3753594827961106
855,24,2.410540095602424
856,26,2.7135097296307458
857,28,2.789993021438586
858,20,2.348557320985082
859,19,2.337417296233155
860,22,2.456315231006988
861,23,2.4998698367147236
862,23,2.5528833746274358
863,25,2.5769383431850033
864,22,2.3604504216396642
865,25,2.571314873447393
866,24,2.577723113625845
867,22,2.3412905077965678
868,21,2.3319531565242806
869,22,2.3935569249386344
870,24,2.4357125985278563
871,23,2.4874326288365096
872,21,2.4251918375287684
873,25,2.7095192643335144
874,22,2.444103148615419
875,21,2.3510540078069697
876,23,2.4045025607611428
877,26,2.7941719165345273
878,24,2.58551544393114
879,21,2.3921139726385148
880,26,2.6473563356702656
881,22,2.4451882152045648
882,25,2.573843021044825
883,21,2.4463188652165826
884,27,2.699544504928916
885,27,2.755598173667501
886,25,2.570557395316355
887,28,2.810791931103308
888,27,2.712285867871587
889,24,2.5562716500972105
890,24,2.739826013256171
891,23,2.46231025679623
892,27,2.626517347140653
893,25,2.542930551559349
894,28,2.873371084300066
895,26,2.6935864884732847
896,27,2.7308192680295966
897,27,2.7717490177375135
898,29,2.8675227882738294
899,28,2.8275705179000106
900,25,2.7598439178941283
901,28,2.8097358362644003
902,27,2.7201405748938954
903,28,2.7728166131850993
904,18,1.5780488395810952
905,25,2.739232593859507
906,29,2.8294371437587715
907,23,2.0630119575340586
908,20,1.9548541688587244
909,22,1.9364355351061624
910,21,2.2073995421366734
911,23,2.030571124656846
912,19,1.9784618552730167
913,18,1.7808927020548035
914,21,2.064858276249371
915,20,1.984917221926073
916,21,2.314299758360654
917,18,2.0848421358111078
918,20,1.8944897314140472
919,18,2.0025777947327517
920,20,2.307908675025262
921,19,2.0373632111148225
922,20,1.9559450199803596
923,21,1.8172451743567766
924,21,2.1979385153810034
925,18,1.7244324143027707
926,22,2.2354033504441633
927,22,2.203350492484035
928,18,1.9261505876978116
929,17,1.7641625108208718
930,19,2.210818316369579
931,23,2.5303267135950267
932,22,2.151144230858053
933,19,1.8983124655434265
934,21,2.534313636436845
935,23,2.573881693037398
936,23,2.5495151412417454
937,23,2.5395110607879032
938,22,2.5721273829623157
939,22,2.560601057282828
