DeltaG,TPSA,MolecularWeight,Complexity,Charge,HBondDonorCount,HBondAcceptorCount,HeavyAtomCount,MolLogP,iso2vec-0,iso2vec-1,iso2vec-2,iso2vec-3,iso2vec-4,iso2vec-5,iso2vec-6,iso2vec-7,iso2vec-8,iso2vec-9
-27.11,-0.8687782853642556,-0.183663112135258,-0.38751984416107654,0.0863224468409811,-1.0057451101066417,-0.8097677896413421,-0.0922699907470906,0.7827847416767233,0.0008785033143523759,-0.08976392984640695,-1.427655394437976,-0.0891901446064211,-0.20427014216006037,-0.5105116433188417,-0.04905785948228673,0.5894044077564116,-0.18737149320384142,-0.4952049912223178
-13.43,-0.6128038102666391,-0.7045966191803702,-0.9410077302156499,0.0863224468409811,-1.0057451101066417,-0.28107196429256437,-0.6842476727906172,-0.3312910369098822,0.6490853566799035,1.4173658102553077,0.4967367142367998,1.1565440216432512,2.0229496900803947,1.4880642514577043,2.0368969489359796,1.7745291241330055,2.1218873483987495,-0.026022720376016256
-21.47,-0.8687782853642556,-0.037823771896519344,-0.21705748256664556,0.0863224468409811,-1.0057451101066417,-0.8097677896413421,0.05572442976379104,1.1562771837286805,-0.7181645996414704,1.3778278421586314,0.48101273893892454,-1.2374917838947264,0.49372805643544276,0.7431977890971182,0.7988595024871616,-0.3271497544200415,-0.7993897561184095,0.07133136821034418
-15.03,-1.3421785334591974,-0.8914419020940635,-0.967091365174594,0.0863224468409811,-1.0057451101066417,-1.3384636149901197,-0.8322420933014988,0.8608423217148582,-1.4369361823853666,-0.42939513263194734,-1.4635314477892727,-0.24760116412507913,-0.11333620898557445,-0.8946196251269988,0.28864329156169644,-0.15785625946339144,-0.053470578694233196,-1.2517182088134666
-15.58,-1.3421785334591974,-0.8914419020940635,-0.967091365174594,0.0863224468409811,-1.0057451101066417,-1.3384636149901197,-0.8322420933014988,0.8608423217148582,-1.5769406556854089,-0.5898055501794558,-1.3314810254471339,0.02954067105586917,-0.041238501118423504,-0.9197344069747293,0.4223299132465171,-0.548649896218931,0.14040877754542416,-1.4908335062975304
-18.96,-0.7811423870643132,-0.7041391492316633,-0.8649282566227294,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-0.6842476727906172,-0.021263399791929635,-0.0935984234989823,0.7861594435389385,-1.9586152410430113,-0.65988516741825,0.2310352477620272,-0.9479762033376085,0.6624593158696002,1.305004332857019,-0.12180265608722561,-0.7005501008245891
-17.78,-1.3421785334591974,-0.8914419020940635,-0.911041287246478,0.0863224468409811,-1.0057451101066417,-1.3384636149901197,-0.8322420933014988,0.7465093054508884,-1.4076527127645235,0.07216391901813782,-1.991228704389159,0.2600230691668086,-0.31817098503759345,-0.09714911620141893,-0.29113902269361347,0.6255491073471929,-0.3257576725719367,-0.421934326080743
-17.45,-0.7811423870643132,-0.7041391492316637,-0.940774437213498,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-0.6842476727906172,0.19225918687323326,-1.0073510179920193,0.4411906249703915,-1.838605456433321,-0.11394922479973173,-0.18614260125102944,-0.130775941721618,-0.0034999282916146424,0.516325738727277,-0.29867101307440475,-0.6228370429063155
-21.72,-1.3421785334591974,-0.18320564218655147,-0.45588177635591587,0.0863224468409811,-1.0057451101066417,-1.3384636149901197,-0.0922699907470906,1.7214030497896033,-1.630280867758901,1.4157221735327272,0.3639526921022268,-1.3748476869333432,0.5882197159576406,0.9425579927905979,0.656485021884173,-0.43661440035400206,-1.0001348669878696,-0.12753264474528825
-11.15,-0.051767663871754896,-0.7260145304152599,-0.5605088057519781,0.0863224468409811,-0.07590529132880323,0.2476238610562133,-0.6842476727906172,-0.6959727468234955,0.9268514562656733,-0.5515187810294937,0.3567094443626105,0.21629524358823507,-0.6110051144418883,-0.5176476830871543,-0.6266211127970269,-0.9568620397471482,-0.4977677570681626,-1.1644227141828696
-1.31,-1.3421785334591974,-1.8077126211758052,-1.5163644725247085,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-2.016197457388552,-1.1553009933794676,-0.9573846180352655,1.1996310533226167,1.0095427352188067,-1.9727509765264746,-0.07035919014130812,1.122567628317248,0.15797495322815136,-0.44849689816412835,-0.9728514193468294,0.4326602366775646
-11.99,-0.6128038102666391,-0.8923568419914762,-0.7476298741563314,0.0863224468409811,-1.0057451101066417,-0.28107196429256437,-0.8322420933014988,-0.4216010413279004,1.9680845915342684,-0.8267646981000567,0.5790609048679465,1.2154359314676257,-0.28099736237661505,-0.47037847591784016,-0.06016096445618952,0.5371304941948009,0.6920118418461344,0.4177384844054864
-11.3,-0.7811423870643132,-1.1835780525202477,-0.9334276137549496,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.1282309343232622,-0.360531654194009,-0.19172758507160037,-1.030203349035136,-1.5577595000312296,1.7512615815995536,-1.334435723315389,0.033720145157030285,-0.8974370638834085,-0.47289502075961276,-0.39839598705574975,-1.3666849314207736
-11.28,-0.7811423870643132,-1.3294173927589867,-1.041715135495585,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.2762253548341438,-0.5728289984211824,0.15557027854031677,-2.2513690844785277,-0.10187574170753894,1.3709019216368816,-1.3182162816282639,-0.6480638725485358,-1.7861723978652482,-0.5154826423464427,-0.21833607761440735,-0.4092081661645824
-12.56,-1.3421785334591974,-0.7086098782758392,-1.454856025069764,0.0863224468409811,-1.0057451101066417,-1.3384636149901197,-1.572214195855907,0.22612543852998943,1.2159593566995814,1.0074678085833775,-0.33901911553818204,-1.1912659933700505,0.1433069839495346,-0.016029625402412897,-0.23952369973630866,-0.24113668323576345,-1.335175886039906,-2.214133490537106
-8.16,-1.3421785334591974,-1.0667360688029204,-1.4948070376235305,0.0863224468409811,-1.0057451101066417,-1.3384636149901197,-1.7202086163667887,-0.16381829243652993,1.4882405339183502,0.8567246332193198,-0.3387287046498872,-1.1491963526048896,0.27119658494110327,-0.18086144156467665,-0.2872363645258384,-0.20948197410046127,-1.201947782784792,-2.4280250900855243
-12.1,-0.5351517484818801,-0.3821114964752317,0.16946413479603134,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-0.24026441125797224,0.3949748598999581,0.1733364705474562,-0.942634123758805,0.00646318987520234,0.4053589998473587,-0.5438861838388733,-1.0387178933660401,-0.5142261441734303,0.16246401136681,0.4005499335429145,1.6860285325875566
-3.26,-0.7811423870643132,-1.6830936483304695,-1.5047050889548568,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.7202086163667887,-1.2635766312983263,-3.0585713803695764,1.2547206159035595,-2.309773078394858,2.131741663662906,2.457841830853388,0.7133975569159943,1.8513311559763777,1.9499056536266435,1.7904344584422673,-2.5652697509022215
-3.6,-0.7811423870643132,-1.6830936483304695,-1.4948070376235305,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.7202086163667887,-1.2646779728156192,-0.4910281608455306,0.5678889732085184,-4.771594580156405,0.41195237440729054,0.3906137571276696,-2.80122668145914,1.215211251264085,2.4587094372825127,0.2634352288532853,-1.1092903716749694
-11.8,0.41608600838141835,-0.47621514433299383,-0.043000850926155916,0.0863224468409811,-0.07590529132880323,0.2476238610562133,-0.3882588317688539,-1.190681589622502,0.6256674028063193,-0.024071332016883447,0.044852646101851766,-0.3502884120941382,-0.3563360001703549,-1.197159101390546,-0.15309679603761017,-0.6535826024895447,-0.5115175929956609,0.7259520386919476
-14.1,-0.6205690164451151,-0.8191720472427426,-0.1796795878976414,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-0.6842476727906172,0.13602193564646392,-0.9921490937242398,-1.7491473067831063,-0.29392334559721073,0.1872076978632227,-1.1708212344072488,-1.4120239542303903,-1.4414465550586697,-0.32765633587945625,-0.018420693883928113,1.4040783611430532
-3.82,-0.220106240669429,-1.516751336754253,-1.4791256996685422,0.0863224468409811,0.8539345274490353,-0.28107196429256437,-1.572214195855907,-1.9709132207796947,-0.7863251201568796,1.020582793433511,-0.13391675732536035,-0.02786003644619406,1.660856750640188,0.7795770561211307,1.2314749823745703,1.0144311710841514,0.5938953359882746,-2.370966046162114
-25.0,-1.2523240048225477,0.5763400312860973,0.6425871945916747,0.0863224468409811,-1.0057451101066417,-0.8097677896413421,0.7956965323181993,1.3382738694613332,-0.7035946390360641,-0.6939139183784611,-0.2865932067429388,-0.32141589071761695,-0.2771710337488631,-1.6365455970134326,-0.5114058317015014,-0.11038115366172316,0.0693796266314747,0.7959942548532732
-8.39,-1.086204058361581,-1.558214749377914,-1.4688688411087545,0.0863224468409811,-1.0057451101066417,-0.8097677896413421,-1.572214195855907,-0.9826657105438048,-0.5094118435575805,-0.45377751819931056,1.7406918831567277,-0.7621188748569779,0.9197097807738548,-1.558176680029549,-0.8738067235970272,-0.30856389679522606,-0.37520960610483944,-0.43768619251218244
-6.74,-0.7811423870643132,-1.558214749377914,-1.4135024875059337,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.572214195855907,-1.165488402414427,-1.1485950312590019,0.17641654071760354,0.3679591076353136,-0.11429360237833881,1.100832975838279,-1.0691057829514046,-0.47228202877304143,1.3908853720836813,0.49971710985413564,-1.2080198366317652
-6.9,1.375366300215281,-0.74700616283431,-1.1491284215287718,0.0863224468409811,2.7136141650047123,1.3050155117537687,-0.8322420933014988,-3.416974632985279,1.3724238385185294,2.4006891305758247,1.6517281501003838,-1.7305561704075059,0.2908034549344502,1.3457442606855265,1.4331177314437216,-1.1570491629511148,-1.4066417110464284,-1.1799744301424981
-6.99,-0.7811423870643132,-1.5372543080917305,-1.4835992716046678,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.572214195855907,-0.99505580261335,-3.103951576572705,1.7523839331060598,-2.694151290313537,2.5368073249738083,2.9026359825790564,1.3449512274761615,2.664266443194781,3.322562311000001,2.9016075876368,-1.8540707297286767
-6.79,-0.7811423870643132,-1.5372543080917305,-1.4602805044649647,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.572214195855907,-0.9961571441306429,-1.330552872810688,0.860098038736366,-4.264133888294895,0.9859594494279247,1.2680102727329974,-1.5770599220572508,1.7742344386226492,2.4967100887232956,1.0585422192108407,-0.9921701482506674
-9.25,-0.7811423870643132,-1.5372543080917305,-1.4602805044649647,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.572214195855907,-1.0942453730145423,-1.0132202950102942,0.6809373438099905,-4.139288436277043,0.1303183081032405,0.4733614400643567,-1.6833492460522952,1.0475392801020083,2.262681814733415,0.10328833360975917,-1.1858582546153151
-9.59,-0.7811423870643132,-1.5372543080917305,-1.454856025069764,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.572214195855907,-0.9961571441306429,-0.5001330205023433,0.7232719528137281,-3.6857292544810325,-0.5228067219789165,0.49622493079619534,-2.5416207514434768,1.0343874588302946,2.0287817679273354,0.021048156563467927,-0.8999453306283611
-16.6,-1.3421785334591974,-0.009159120792347914,-0.1308279807785197,0.0863224468409811,-1.0057451101066417,-1.3384636149901197,-0.5362532522797355,1.0396038167404626,-0.9157222776671093,-1.2951356002288297,-0.22277378344987106,0.17523088397989794,-1.1986419661825682,-0.9553864505841526,-1.3226497546142884,-0.5741878113324611,-0.2190961011563877,0.811175275291153
-3.65,-0.220106240669429,-1.370911996515514,-1.4606393116934262,0.0863224468409811,0.8539345274490353,-0.28107196429256437,-1.4242197753450254,-1.7023923920947184,-1.2130858948373093,1.3732875452684339,-0.7359247378363916,0.6275242307620869,2.073383932532684,1.1225410711131287,1.8378426617289227,2.145713818503793,1.5839544417404827,-1.969932256974629
-17.6,-1.3421785334591974,-0.617157476711717,-0.1796795878976414,0.0863224468409811,-1.0057451101066417,-1.3384636149901197,-0.6842476727906172,0.8733700814740646,-0.5851947366607848,-1.4416900687175518,-0.1661732043168266,0.15566536137231674,-1.1434378632212374,-1.2724796286566107,-1.3402789314709105,-0.3520897945234603,-0.10872693951574272,0.7004728066806464
-11.87,-0.7811423870643132,-1.4123754091391751,-1.3898830374081863,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.4242197753450254,-0.8969675737294506,-1.1892117899605998,0.5127520432383932,0.11084763607894031,0.26335298363448445,1.5146711944315807,-0.8719140567643472,0.11921039178307631,2.3145801908132864,1.3399777777288764,-0.9312638169800982
-13.1,-0.7811423870643132,-0.9712912022319057,-0.9320202385932503,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.1282309343232622,-0.12306865629669218,0.14929892201952163,-1.5833736517207537,-0.04484092809820117,0.686256142153923,-1.0659956899454432,-0.534366399833566,-1.3714330646930837,-0.8175196927264496,-0.328785712335968,-0.506783100668139
-10.29,-0.7811423870643132,-1.3914149678529912,-1.4664225983170882,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.4242197753450254,-0.7265349739283735,-3.205378844993619,1.8753716586587756,-2.4322118897434373,2.756842629664901,3.2295105084641373,1.9949890282814289,2.946159277067267,3.7418250522073704,3.5985087735098746,-1.29815566976682
-13.1,-0.7811423870643132,-0.9712912022319057,-0.9185468417800141,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.1282309343232622,-0.12306865629669249,1.2573993723613108,-1.1872905544582972,-0.3197659072726275,0.8733510288126406,-0.730135973073415,-0.7050187593775044,-1.1474211463963868,-0.6403754674207106,-0.5926407672507004,-1.0527617143518895
-13.7,-0.7811423870643132,-0.9712912022319057,-0.9939978639341368,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.1282309343232622,-0.12306865629669249,1.3678086224094697,-1.3074434821498262,-0.5425703125865156,0.9364399345572183,-0.8207084218858797,-0.906233361093412,-1.4179662455176645,-0.11294435200336324,-0.6372438830517451,-1.5672960895157582
-8.51,-0.7811423870643132,-1.3914149678529912,-1.4332985901685862,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.4242197753450254,-0.7276363154456664,-1.5639277653110943,1.148078712581481,-3.955531416539514,1.4441828968446808,1.784602277313582,-0.7704270010844937,2.1553025740851717,2.9238590119429477,1.745617741253607,-1.0926102071932724
-7.71,-0.7811423870643132,-1.3914149678529912,-1.440484401802312,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.4242197753450254,-0.7276363154456664,1.0011891575720364,0.7994509531958319,-2.46953250787588,2.078502608511953,0.8855712699083784,0.04967300461379487,1.852173585250193,1.1487052125400017,1.1529937723298922,-4.010628316657385
-13.7,-0.6824133370808338,-0.715253589576371,0.08070343451351304,0.0863224468409811,-1.0057451101066417,-0.8097677896413421,-0.5362532522797355,0.3352821496626829,-0.5083876631170792,-1.3948893240863645,-0.4481364743268346,0.4087098664907241,-1.260501474584639,-1.3755400546691485,-1.3693554541997306,-1.0974022914251742,-0.21357823089212755,0.2278343968599606
-11.87,-0.7811423870643132,-1.3914149678529912,-1.440484401802312,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.4242197753450254,-0.8257245443295659,-1.6553548513100393,0.9251150734028595,-3.8465035191179537,0.6463181207175044,1.187849270258157,-0.8287408238011161,1.5335954127586076,2.3821037849690976,0.8016584015832496,-1.0654065099827672
-13.8,-0.229258090808347,-0.9857950790147559,-1.1517428148796598,-2.3307060647064897,-1.0057451101066417,-0.28107196429256437,-0.9802365138123804,-1.3132058334213381,-1.5668417352853394,-0.20058781696439104,0.25199890774480793,-0.29890851333270774,1.5702690264300005,0.09877244177397342,-0.7694576847765098,0.7590955331079448,0.6843993533234752,0.41714795141387995
-10.9,-0.7811423870643132,-1.3914149678529915,-1.4024933284371126,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.4242197753450254,-0.7276363154456664,-1.046093250021161,0.9021819301684663,-3.4851409504762314,-0.0572417591834137,1.0563667633469827,-1.7928549118455754,1.4187591584510135,2.1145495678361064,0.5699629232141852,-0.8216656792053054
-13.0,1.0625394227395377,1.0439470981740493,1.4061133685836136,0.0863224468409811,0.8539345274490353,0.776319686404991,0.9436909528290809,-0.39041930961954496,0.2103481524863389,0.49422314707324455,1.1046890972009358,-0.9945153282905093,0.25764014845108363,0.7811416336272806,0.3273915861223599,-0.10263923774164203,-0.20747441393767005,0.5362128177063454
-11.3,2.848536843788996,1.9288395375922487,2.0141453778932443,0.0863224468409811,2.7136141650047123,1.3050155117537687,1.8316574758943707,-1.0555607522196273,0.16827887138511463,0.47422008251531034,0.8918536342984908,-1.056608476594486,0.31068472471768005,0.33931976288746346,0.0978806393766506,0.013370312841188814,-0.21079687589342153,0.4451035048402657
-12.84,-0.7811423870643132,-1.3914149678529912,-1.4332985901685862,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.4242197753450254,-0.8257245443295659,-0.9246543920014891,0.7833481803935228,-3.4589666604136613,-0.07201769908361173,0.5738337400241167,-1.276058106198419,1.0086013227804866,2.151466594469518,0.07490965064910755,-1.1532887670649214
-11.7,2.257549187848561,1.491279928698876,1.7981347939710384,0.0863224468409811,1.7837743462268738,1.3050155117537687,1.3876742143617258,-1.178222663708126,0.38980064426526034,0.4371809289448539,0.9758241407085527,-0.9933408001145044,0.3257999659046383,0.44207380401361007,0.1474685440953858,0.0033877845405522874,-0.12242392151849134,0.3627786430923623
-12.1,2.5703760653243055,1.876376052111057,2.237680967321879,0.0863224468409811,1.7837743462268738,1.8337113371025464,1.5356686348726074,-1.1696872669491052,1.1842281080067,0.2509387128604789,1.285561613830559,-0.9315896590419859,0.41761886626995315,0.13158969069996015,0.08846014414883031,0.3570690479054561,0.17066566247485201,0.6951820423927668
-10.96,-0.7811423870643132,-1.3914149678529912,-1.4340162046255092,0.0863224468409811,-0.07590529132880323,-0.8097677896413421,-1.4242197753450254,-0.8268258858468587,-0.9058605609562602,0.735247867921245,-4.026222478816583,-0.3376482396301927,0.5950465298236846,-1.3062034410820567,1.151732247116163,2.1195008187988233,0.10546872358814645,-1.3532289229306547
-12.1,2.257549187848561,1.6371192689376155,1.855807337958779,0.0863224468409811,1.7837743462268738,1.3050155117537687,1.5356686348726074,-0.9097018350231492,0.32963407595556676,0.46746556658542443,0.9299105744799822,-0.9369118714519749,0.3836542023197252,0.48370615883130996,0.2029168621614262,0.05808042014310353,-0.060079687117254414,0.341628140907712
