,unique_colors,entropy
328,22,1.8140180538255088
329,17,1.888511149028059
330,18,1.6910546155611026
331,20,1.7400079883452273
332,15,1.5648884197855943
333,16,1.7741466254645792
334,17,1.5912690417595812
335,18,1.8767943318318328
336,18,1.715850711461522
337,17,1.864069503335747
338,17,1.7582151738706109
339,17,2.0391509404340096
340,16,1.6567621783462454
341,20,1.8729296913110045
342,18,1.9465825100992409
343,20,2.0338836726055263
344,18,1.8394067695355747
345,14,1.3835722959761048
346,15,1.691620738550829
347,17,2.1281626937531657
348,16,2.1585481576651113
349,19,2.3876859932879966
350,17,1.9499627443150058
351,23,2.6776238352742863
352,19,2.1474085341336444
353,20,2.185998647986436
354,18,2.1428333436385993
355,21,2.582705493904552
356,23,2.509517371065137
357,26,2.762147063084906
358,18,2.09578831129192
359,18,2.298215099163533
360,21,2.1795475098699746
361,15,1.3318850175417989
362,18,1.7037187779849288
363,18,2.4346654926961593
364,19,2.0746290824542264
365,19,2.1140982291142674
366,19,1.9616944947258765
367,28,2.888397067519817
368,20,1.9932288211401261
369,18,1.8350686842305106
370,19,2.1792242822816132
371,20,2.5152900795873476
372,27,2.7597449124052638
373,22,2.2064948070279597
374,18,2.210228620902129
375,17,2.165899619222585
376,15,1.7550901633996707
377,17,1.7174424903552203
378,20,2.1629072248401338
379,18,1.7639663291094247
380,25,2.550910324118818
381,24,2.6546895683431195
382,21,2.2705149740121193
383,17,1.9330988807110816
384,16,2.333897634346342
385,16,2.334685952077421
386,17,2.294090733429897
387,22,2.4148779146630295
388,16,1.706832267054566
389,21,2.2815671047629906
390,24,2.5769432274906325
391,19,2.2443189269308217
392,19,2.0220133157938536
393,20,2.487595257610329
394,17,2.186016936162325
395,19,2.1494696502575996
396,20,1.983387958333847
397,18,2.1827496469921823
398,16,2.0836195404362003
399,21,2.321169423242738
400,26,2.7071225718218126
401,21,2.4456241777431185
402,17,2.2091741233101083
403,18,1.8545004659903213
404,19,1.8704319175822899
405,17,2.1818051709760757
406,21,2.3242930319067607
407,17,2.063107905749017
408,20,2.0411925628176237
409,18,2.202162929744406
410,18,1.9848718148420468
411,20,2.5601579330552395
412,16,2.1834601926159447
413,21,2.4290535908378454
414,17,2.144525429791046
415,16,1.2796779252930697
416,18,2.084529047071307
417,19,2.397535015833392
418,18,2.0487878369114942
419,18,1.9532695084518472
420,20,1.9780583515331358
421,19,2.024595520177175
422,18,1.989791493559546
